answer_id,togo_id,text
BMSB.PASS.Q9.A1,3242,0
BMSB.PASS.Q1.A3,3236,
BMSB.PASS.Q2.A2,3236,
BMSB.PASS.Q3.A1,3236,
BMSB.PASS.Q4.A1,3236,0
BMSB.PASS.Q5.A1,3236,0
BMSB.PASS.Q6.A1,3236,0
BMSB.PASS.Q7.A1,3236,0
BMSB.PASS.Q8.A1,3236,0
BMSB.PASS.Q9.A1,3236,0
BMSB.PASS.Q1.A1,3253,
BMSB.PASS.Q2.A2,3253,
BMSB.PASS.Q3.A1,3253,
BMSB.PASS.Q4.A1,3253,35
BMSB.PASS.Q5.A1,3253,0
BMSB.PASS.Q6.A1,3253,0
BMSB.PASS.Q7.A1,3253,3
BMSB.PASS.Q8.A1,3253,4
BMSB.PASS.Q9.A1,3253,0
BMSB.PASS.Q1.A1,3249,
BMSB.PASS.Q2.A2,3249,
BMSB.PASS.Q3.A1,3249,
BMSB.PASS.Q4.A1,3249,3
BMSB.PASS.Q5.A1,3249,0
BMSB.PASS.Q6.A1,3249,0
BMSB.PASS.Q7.A1,3249,0
BMSB.PASS.Q8.A1,3249,1
BMSB.PASS.Q9.A1,3249,0
BMSB.PASS.Q1.A1,3252,
BMSB.PASS.Q2.A1,3252,
BMSB.PASS.Q3.A1,3252,
BMSB.PASS.Q4.A1,3252,15
BMSB.PASS.Q5.A1,3252,0
BMSB.PASS.Q6.A1,3252,0
BMSB.PASS.Q7.A1,3252,63
BMSB.PASS.Q8.A1,3252,17
BMSB.PASS.Q9.A1,3252,3
BMSB.PASS.Q1.A1,3251,
BMSB.PASS.Q2.A2,3251,
BMSB.PASS.Q3.A1,3251,
BMSB.PASS.Q4.A1,3251,5
BMSB.PASS.Q5.A1,3251,0
BMSB.PASS.Q6.A1,3251,0
BMSB.PASS.Q7.A1,3251,3
BMSB.PASS.Q8.A1,3251,8
BMSB.PASS.Q9.A1,3251,0
BMSB.PASS.Q1.A1,3250,
BMSB.PASS.Q2.A2,3250,
BMSB.PASS.Q3.A1,3250,
BMSB.PASS.Q4.A1,3250,9
BMSB.PASS.Q5.A1,3250,0
BMSB.PASS.Q6.A1,3250,0
BMSB.PASS.Q7.A1,3250,12
BMSB.PASS.Q8.A1,3250,8
BMSB.PASS.Q9.A1,3250,0
BMSB.PASS.Q1.A1,3256,
BMSB.PASS.Q2.A1,3256,
BMSB.PASS.Q3.A1,3256,
BMSB.PASS.Q4.A1,3256,8
BMSB.PASS.Q5.A1,3256,0
BMSB.PASS.Q6.A1,3256,0
BMSB.PASS.Q7.A1,3256,11
BMSB.PASS.Q8.A1,3256,4
BMSB.PASS.Q9.A1,3256,0
BMSB.PASS.Q1.A1,3272,
BMSB.PASS.Q2.A2,3272,
BMSB.PASS.Q3.A1,3272,
BMSB.PASS.Q4.A1,3272,25
BMSB.PASS.Q5.A1,3272,0
BMSB.PASS.Q6.A1,3272,0
BMSB.PASS.Q7.A1,3272,3
BMSB.PASS.Q8.A1,3272,2
BMSB.PASS.Q9.A1,3272,0
BMSB.PASS.Q1.A1,3169,
BMSB.PASS.Q2.A2,3169,
BMSB.PASS.Q3.A1,3169,
BMSB.PASS.Q4.A1,3169,39
BMSB.PASS.Q5.A1,3169,0
BMSB.PASS.Q6.A1,3169,0
BMSB.PASS.Q7.A1,3169,0
BMSB.PASS.Q8.A1,3169,0
BMSB.PASS.Q9.A1,3169,0
BMSB.PASS.Q1.A1,3270,
BMSB.PASS.Q2.A2,3270,
BMSB.PASS.Q3.A1,3270,
BMSB.PASS.Q4.A1,3270,6
BMSB.PASS.Q5.A1,3270,0
BMSB.PASS.Q6.A1,3270,0
BMSB.PASS.Q7.A1,3270,0
BMSB.PASS.Q8.A1,3270,2
BMSB.PASS.Q9.A1,3270,0
BMSB.PASS.Q1.A1,3192,
BMSB.PASS.Q2.A2,3192,
BMSB.PASS.Q3.A1,3192,
BMSB.PASS.Q4.A1,3192,10
BMSB.PASS.Q5.A1,3192,0
BMSB.PASS.Q6.A1,3192,0
BMSB.PASS.Q7.A1,3192,2
BMSB.PASS.Q8.A1,3192,15
BMSB.PASS.Q9.A1,3192,0
BMSB.PASS.Q1.A1,3191,
BMSB.PASS.Q2.A2,3191,
BMSB.PASS.Q3.A1,3191,
BMSB.PASS.Q4.A1,3191,30
BMSB.PASS.Q5.A1,3191,0
BMSB.PASS.Q6.A1,3191,0
BMSB.PASS.Q7.A1,3191,2
BMSB.PASS.Q8.A1,3191,10
BMSB.PASS.Q9.A1,3191,0
BMSB.PASS.Q1.A1,3183,
BMSB.PASS.Q2.A2,3183,
BMSB.PASS.Q3.A1,3183,
BMSB.PASS.Q4.A1,3183,2
BMSB.PASS.Q5.A1,3183,0
BMSB.PASS.Q6.A1,3183,0
BMSB.PASS.Q7.A1,3183,0
BMSB.PASS.Q8.A1,3183,1
BMSB.PASS.Q9.A1,3183,0
BMSB.PASS.Q1.A1,3188,
BMSB.PASS.Q2.A2,3188,
BMSB.PASS.Q3.A1,3188,
BMSB.PASS.Q4.A1,3188,31
BMSB.PASS.Q5.A1,3188,0
BMSB.PASS.Q6.A1,3188,0
BMSB.PASS.Q7.A1,3188,0
BMSB.PASS.Q8.A1,3188,7
BMSB.PASS.Q9.A1,3188,0
BMSB.PASS.Q1.A1,3166,
BMSB.PASS.Q2.A2,3166,
BMSB.PASS.Q3.A1,3166,
BMSB.PASS.Q4.A1,3166,7
BMSB.PASS.Q5.A1,3166,0
BMSB.PASS.Q6.A1,3166,0
BMSB.PASS.Q7.A1,3166,0
BMSB.PASS.Q8.A1,3166,1
BMSB.PASS.Q9.A1,3166,0
BMSB.PASS.Q1.A1,3168,
BMSB.PASS.Q2.A2,3168,
BMSB.PASS.Q3.A1,3168,
BMSB.PASS.Q4.A1,3168,9
BMSB.PASS.Q5.A1,3168,0
BMSB.PASS.Q6.A1,3168,0
BMSB.PASS.Q7.A1,3168,0
BMSB.PASS.Q8.A1,3168,0
BMSB.PASS.Q9.A1,3168,0
BMSB.PASS.Q1.A1,3167,
BMSB.PASS.Q2.A2,3167,
BMSB.PASS.Q3.A1,3167,
BMSB.PASS.Q4.A1,3167,3
BMSB.PASS.Q5.A1,3167,0
BMSB.PASS.Q6.A1,3167,0
BMSB.PASS.Q7.A1,3167,0
BMSB.PASS.Q8.A1,3167,0
BMSB.PASS.Q9.A1,3167,0
BMSB.PASS.Q1.A1,3181,
BMSB.PASS.Q2.A2,3181,
BMSB.PASS.Q3.A1,3181,
BMSB.PASS.Q4.A1,3181,35
BMSB.PASS.Q5.A1,3181,0
BMSB.PASS.Q6.A1,3181,0
BMSB.PASS.Q7.A1,3181,0
BMSB.PASS.Q8.A1,3181,2
BMSB.PASS.Q9.A1,3181,0
BMSB.PASS.Q1.A1,3173,
BMSB.PASS.Q2.A2,3173,
BMSB.PASS.Q3.A1,3173,
BMSB.PASS.Q4.A1,3173,28
BMSB.PASS.Q5.A1,3173,0
BMSB.PASS.Q6.A1,3173,0
BMSB.PASS.Q7.A1,3173,0
BMSB.PASS.Q8.A1,3173,0
BMSB.PASS.Q9.A1,3173,0
BMSB.PASS.Q1.A1,3182,
BMSB.PASS.Q2.A2,3182,
BMSB.PASS.Q3.A1,3182,
BMSB.PASS.Q4.A1,3182,20
BMSB.PASS.Q5.A1,3182,0
BMSB.PASS.Q6.A1,3182,0
BMSB.PASS.Q7.A1,3182,0
BMSB.PASS.Q8.A1,3182,7
BMSB.PASS.Q9.A1,3182,0
BMSB.PASS.Q1.A1,3184,
BMSB.PASS.Q2.A2,3184,
BMSB.PASS.Q3.A1,3184,
BMSB.PASS.Q4.A1,3184,26
BMSB.PASS.Q5.A1,3184,0
BMSB.PASS.Q6.A1,3184,0
BMSB.PASS.Q7.A1,3184,3
BMSB.PASS.Q8.A1,3184,11
BMSB.PASS.Q9.A1,3184,0
BMSB.PASS.Q1.A1,3190,
BMSB.PASS.Q2.A2,3190,
BMSB.PASS.Q3.A1,3190,
BMSB.PASS.Q4.A1,3190,17
BMSB.PASS.Q5.A1,3190,0
BMSB.PASS.Q6.A1,3190,0
BMSB.PASS.Q7.A1,3190,0
BMSB.PASS.Q8.A1,3190,0
BMSB.PASS.Q9.A1,3190,0
BMSB.PASS.Q1.A1,3174,
BMSB.PASS.Q2.A2,3174,
BMSB.PASS.Q3.A1,3174,
BMSB.PASS.Q4.A1,3174,30
BMSB.PASS.Q5.A1,3174,0
BMSB.PASS.Q6.A1,3174,0
BMSB.PASS.Q7.A1,3174,0
BMSB.PASS.Q8.A1,3174,3
BMSB.PASS.Q9.A1,3174,0
BMSB.PASS.Q1.A1,3146,
BMSB.PASS.Q2.A2,3146,
BMSB.PASS.Q3.A2,3146,
BMSB.PASS.Q10.A1,3146,1
BMSB.PASS.Q11.A1,3146,0
BMSB.PASS.Q12.A1,3146,0
BMSB.PASS.Q13.A1,3146,0
BMSB.PASS.Q14.A1,3146,18
BMSB.PASS.Q15.A1,3146,5
BMSB.PASS.Q16.A1,3146,2
BMSB.PASS.Q17.A1,3146,3
BMSB.PASS.Q18.A1,3146,0
BMSB.PASS.Q1.A1,3147,
BMSB.PASS.Q2.A2,3147,
BMSB.PASS.Q3.A2,3147,
BMSB.PASS.Q10.A1,3147,7
BMSB.PASS.Q11.A1,3147,4
BMSB.PASS.Q12.A1,3147,0
BMSB.PASS.Q13.A1,3147,0
BMSB.PASS.Q14.A1,3147,5
BMSB.PASS.Q15.A1,3147,5
BMSB.PASS.Q16.A1,3147,5
BMSB.PASS.Q17.A1,3147,1
BMSB.PASS.Q18.A1,3147,0
BMSB.PASS.Q1.A1,3148,
BMSB.PASS.Q2.A2,3148,
BMSB.PASS.Q3.A2,3148,
BMSB.PASS.Q10.A1,3148,13
BMSB.PASS.Q11.A1,3148,4
BMSB.PASS.Q12.A1,3148,0
BMSB.PASS.Q13.A1,3148,0
BMSB.PASS.Q14.A1,3148,0
BMSB.PASS.Q15.A1,3148,0
BMSB.PASS.Q16.A1,3148,7
BMSB.PASS.Q17.A1,3148,11
BMSB.PASS.Q18.A1,3148,0
BMSB.PASS.Q1.A1,3149,
BMSB.PASS.Q2.A2,3149,
BMSB.PASS.Q3.A2,3149,
BMSB.PASS.Q10.A1,3149,11
BMSB.PASS.Q11.A1,3149,9
BMSB.PASS.Q12.A1,3149,0
BMSB.PASS.Q13.A1,3149,0
BMSB.PASS.Q14.A1,3149,7
BMSB.PASS.Q15.A1,3149,7
BMSB.PASS.Q16.A1,3149,1
BMSB.PASS.Q17.A1,3149,2
BMSB.PASS.Q18.A1,3149,0
BMSB.PASS.Q1.A1,3150,
BMSB.PASS.Q2.A2,3150,
BMSB.PASS.Q3.A2,3150,
BMSB.PASS.Q10.A1,3150,23
BMSB.PASS.Q11.A1,3150,18
BMSB.PASS.Q12.A1,3150,0
BMSB.PASS.Q13.A1,3150,0
BMSB.PASS.Q14.A1,3150,10
BMSB.PASS.Q15.A1,3150,5
BMSB.PASS.Q16.A1,3150,4
BMSB.PASS.Q17.A1,3150,4
BMSB.PASS.Q18.A1,3150,0
BMSB.PASS.Q1.A1,3151,
BMSB.PASS.Q2.A2,3151,
BMSB.PASS.Q3.A2,3151,
BMSB.PASS.Q10.A1,3151,44
BMSB.PASS.Q11.A1,3151,30
BMSB.PASS.Q12.A1,3151,0
BMSB.PASS.Q13.A1,3151,0
BMSB.PASS.Q14.A1,3151,5
BMSB.PASS.Q15.A1,3151,2
BMSB.PASS.Q16.A1,3151,1
BMSB.PASS.Q17.A1,3151,3
BMSB.PASS.Q18.A1,3151,0
BMSB.PASS.Q1.A1,3152,
BMSB.PASS.Q2.A2,3152,
BMSB.PASS.Q3.A2,3152,
BMSB.PASS.Q10.A1,3152,12
BMSB.PASS.Q11.A1,3152,6
BMSB.PASS.Q12.A1,3152,0
BMSB.PASS.Q13.A1,3152,0
BMSB.PASS.Q14.A1,3152,0
BMSB.PASS.Q15.A1,3152,0
BMSB.PASS.Q16.A1,3152,8
BMSB.PASS.Q17.A1,3152,17
BMSB.PASS.Q18.A1,3152,0
BMSB.PASS.Q1.A1,3153,
BMSB.PASS.Q2.A2,3153,
BMSB.PASS.Q3.A2,3153,
BMSB.PASS.Q10.A1,3153,8
BMSB.PASS.Q11.A1,3153,7
BMSB.PASS.Q12.A1,3153,0
BMSB.PASS.Q13.A1,3153,0
BMSB.PASS.Q14.A1,3153,0
BMSB.PASS.Q15.A1,3153,0
BMSB.PASS.Q16.A1,3153,6
BMSB.PASS.Q17.A1,3153,3
BMSB.PASS.Q18.A1,3153,0
BMSB.PASS.Q1.A1,3154,
BMSB.PASS.Q2.A2,3154,
BMSB.PASS.Q3.A2,3154,
BMSB.PASS.Q10.A1,3154,3
BMSB.PASS.Q11.A1,3154,4
BMSB.PASS.Q12.A1,3154,0
BMSB.PASS.Q13.A1,3154,0
BMSB.PASS.Q14.A1,3154,0
BMSB.PASS.Q15.A1,3154,3
BMSB.PASS.Q16.A1,3154,0
BMSB.PASS.Q17.A1,3154,0
BMSB.PASS.Q18.A1,3154,0
BMSB.PASS.Q1.A1,3155,
BMSB.PASS.Q2.A2,3155,
BMSB.PASS.Q3.A2,3155,
BMSB.PASS.Q10.A1,3155,14
BMSB.PASS.Q11.A1,3155,11
BMSB.PASS.Q12.A1,3155,0
BMSB.PASS.Q13.A1,3155,0
BMSB.PASS.Q14.A1,3155,15
BMSB.PASS.Q15.A1,3155,6
BMSB.PASS.Q16.A1,3155,8
BMSB.PASS.Q17.A1,3155,17
BMSB.PASS.Q18.A1,3155,0
BMSB.PASS.Q1.A1,3156,
BMSB.PASS.Q2.A2,3156,
BMSB.PASS.Q3.A2,3156,
BMSB.PASS.Q10.A1,3156,19
BMSB.PASS.Q11.A1,3156,10
BMSB.PASS.Q12.A1,3156,0
BMSB.PASS.Q13.A1,3156,0
BMSB.PASS.Q14.A1,3156,6
BMSB.PASS.Q15.A1,3156,3
BMSB.PASS.Q16.A1,3156,3
BMSB.PASS.Q17.A1,3156,8
BMSB.PASS.Q18.A1,3156,0
BMSB.PASS.Q1.A1,3157,
BMSB.PASS.Q2.A2,3157,
BMSB.PASS.Q3.A2,3157,
BMSB.PASS.Q10.A1,3157,9
BMSB.PASS.Q11.A1,3157,11
BMSB.PASS.Q12.A1,3157,0
BMSB.PASS.Q13.A1,3157,0
BMSB.PASS.Q14.A1,3157,12
BMSB.PASS.Q15.A1,3157,0
BMSB.PASS.Q16.A1,3157,2
BMSB.PASS.Q17.A1,3157,4
BMSB.PASS.Q18.A1,3157,0
BMSB.PASS.Q1.A1,3158,
BMSB.PASS.Q2.A2,3158,
BMSB.PASS.Q3.A2,3158,
BMSB.PASS.Q10.A1,3158,9
BMSB.PASS.Q11.A1,3158,15
BMSB.PASS.Q12.A1,3158,0
BMSB.PASS.Q13.A1,3158,0
BMSB.PASS.Q14.A1,3158,7
BMSB.PASS.Q15.A1,3158,0
BMSB.PASS.Q16.A1,3158,1
BMSB.PASS.Q17.A1,3158,3
BMSB.PASS.Q18.A1,3158,0
BMSB.PASS.Q1.A1,3159,
BMSB.PASS.Q2.A2,3159,
BMSB.PASS.Q3.A2,3159,
BMSB.PASS.Q10.A1,3159,5
BMSB.PASS.Q11.A1,3159,2
BMSB.PASS.Q12.A1,3159,0
BMSB.PASS.Q13.A1,3159,0
BMSB.PASS.Q14.A1,3159,22
BMSB.PASS.Q15.A1,3159,9
BMSB.PASS.Q16.A1,3159,0
BMSB.PASS.Q17.A1,3159,0
BMSB.PASS.Q18.A1,3159,0
BMSB.PASS.Q1.A1,3160,
BMSB.PASS.Q2.A2,3160,
BMSB.PASS.Q3.A2,3160,
BMSB.PASS.Q10.A1,3160,17
BMSB.PASS.Q11.A1,3160,11
BMSB.PASS.Q12.A1,3160,0
BMSB.PASS.Q13.A1,3160,0
BMSB.PASS.Q14.A1,3160,6
BMSB.PASS.Q15.A1,3160,0
BMSB.PASS.Q16.A1,3160,0
BMSB.PASS.Q17.A1,3160,4
BMSB.PASS.Q18.A1,3160,0
BMSB.PASS.Q1.A1,3161,
BMSB.PASS.Q2.A2,3161,
BMSB.PASS.Q3.A1,3161,
BMSB.PASS.Q4.A1,3161,4
BMSB.PASS.Q5.A1,3161,0
BMSB.PASS.Q6.A1,3161,0
BMSB.PASS.Q7.A1,3161,1
BMSB.PASS.Q8.A1,3161,4
BMSB.PASS.Q9.A1,3161,0
BMSB.PASS.Q1.A1,3186,
BMSB.PASS.Q2.A2,3186,
BMSB.PASS.Q3.A1,3186,
BMSB.PASS.Q4.A1,3186,8
BMSB.PASS.Q5.A1,3186,0
BMSB.PASS.Q6.A1,3186,0
BMSB.PASS.Q7.A1,3186,0
BMSB.PASS.Q8.A1,3186,0
BMSB.PASS.Q9.A1,3186,0
BMSB.PASS.Q1.A1,3162,
BMSB.PASS.Q2.A2,3162,
BMSB.PASS.Q3.A1,3162,
BMSB.PASS.Q4.A1,3162,6
BMSB.PASS.Q5.A1,3162,0
BMSB.PASS.Q6.A1,3162,0
BMSB.PASS.Q7.A1,3162,0
BMSB.PASS.Q8.A1,3162,1
BMSB.PASS.Q9.A1,3162,0
BMSB.PASS.Q1.A1,3163,
BMSB.PASS.Q2.A2,3163,
BMSB.PASS.Q3.A2,3163,
BMSB.PASS.Q10.A1,3163,5
BMSB.PASS.Q11.A1,3163,3
BMSB.PASS.Q12.A1,3163,0
BMSB.PASS.Q13.A1,3163,0
BMSB.PASS.Q14.A1,3163,0
BMSB.PASS.Q15.A1,3163,0
BMSB.PASS.Q16.A1,3163,0
BMSB.PASS.Q17.A1,3163,0
BMSB.PASS.Q18.A1,3163,0
BMSB.PASS.Q1.A1,3164,
BMSB.PASS.Q2.A2,3164,
BMSB.PASS.Q3.A2,3164,
BMSB.PASS.Q10.A1,3164,2
BMSB.PASS.Q11.A1,3164,3
BMSB.PASS.Q12.A1,3164,0
BMSB.PASS.Q13.A1,3164,0
BMSB.PASS.Q14.A1,3164,8
BMSB.PASS.Q15.A1,3164,5
BMSB.PASS.Q16.A1,3164,0
BMSB.PASS.Q17.A1,3164,0
BMSB.PASS.Q18.A1,3164,0
BMSB.PASS.Q1.A1,3198,
BMSB.PASS.Q2.A2,3198,
BMSB.PASS.Q3.A2,3198,
BMSB.PASS.Q10.A1,3198,12
BMSB.PASS.Q11.A1,3198,10
BMSB.PASS.Q12.A1,3198,0
BMSB.PASS.Q13.A1,3198,0
BMSB.PASS.Q14.A1,3198,0
BMSB.PASS.Q15.A1,3198,0
BMSB.PASS.Q16.A1,3198,0
BMSB.PASS.Q17.A1,3198,1
BMSB.PASS.Q18.A1,3198,0
BMSB.PASS.Q1.A1,3209,
BMSB.PASS.Q2.A2,3209,
BMSB.PASS.Q3.A2,3209,
BMSB.PASS.Q10.A1,3209,2
BMSB.PASS.Q11.A1,3209,5
BMSB.PASS.Q12.A1,3209,0
BMSB.PASS.Q13.A1,3209,0
BMSB.PASS.Q14.A1,3209,18
BMSB.PASS.Q15.A1,3209,2
BMSB.PASS.Q16.A1,3209,3
BMSB.PASS.Q17.A1,3209,0
BMSB.PASS.Q18.A1,3209,0
BMSB.PASS.Q1.A1,3210,
BMSB.PASS.Q2.A2,3210,
BMSB.PASS.Q3.A2,3210,
BMSB.PASS.Q10.A1,3210,2
BMSB.PASS.Q11.A1,3210,3
BMSB.PASS.Q12.A1,3210,0
BMSB.PASS.Q13.A1,3210,0
BMSB.PASS.Q14.A1,3210,0
BMSB.PASS.Q15.A1,3210,0
BMSB.PASS.Q16.A1,3210,0
BMSB.PASS.Q17.A1,3210,0
BMSB.PASS.Q18.A1,3210,0
BMSB.PASS.Q1.A1,3211,
BMSB.PASS.Q2.A2,3211,
BMSB.PASS.Q3.A2,3211,
BMSB.PASS.Q10.A1,3211,2
BMSB.PASS.Q11.A1,3211,1
BMSB.PASS.Q12.A1,3211,0
BMSB.PASS.Q13.A1,3211,0
BMSB.PASS.Q14.A1,3211,0
BMSB.PASS.Q15.A1,3211,0
BMSB.PASS.Q16.A1,3211,1
BMSB.PASS.Q17.A1,3211,0
BMSB.PASS.Q18.A1,3211,0
BMSB.PASS.Q1.A1,3213,
BMSB.PASS.Q2.A2,3213,
BMSB.PASS.Q3.A2,3213,
BMSB.PASS.Q10.A1,3213,6
BMSB.PASS.Q11.A1,3213,5
BMSB.PASS.Q12.A1,3213,0
BMSB.PASS.Q13.A1,3213,0
BMSB.PASS.Q14.A1,3213,6
BMSB.PASS.Q15.A1,3213,3
BMSB.PASS.Q16.A1,3213,14
BMSB.PASS.Q17.A1,3213,13
BMSB.PASS.Q18.A1,3213,0
BMSB.PASS.Q1.A1,3273,
BMSB.PASS.Q2.A2,3273,
BMSB.PASS.Q3.A2,3273,
BMSB.PASS.Q10.A1,3273,20
BMSB.PASS.Q11.A1,3273,11
BMSB.PASS.Q12.A1,3273,0
BMSB.PASS.Q13.A1,3273,0
BMSB.PASS.Q14.A1,3273,11
BMSB.PASS.Q15.A1,3273,0
BMSB.PASS.Q16.A1,3273,5
BMSB.PASS.Q17.A1,3273,7
BMSB.PASS.Q18.A1,3273,0
BMSB.PASS.Q1.A1,3274,
BMSB.PASS.Q2.A2,3274,
BMSB.PASS.Q3.A2,3274,
BMSB.PASS.Q10.A1,3274,5
BMSB.PASS.Q11.A1,3274,7
BMSB.PASS.Q12.A1,3274,0
BMSB.PASS.Q13.A1,3274,0
BMSB.PASS.Q14.A1,3274,22
BMSB.PASS.Q15.A1,3274,8
BMSB.PASS.Q16.A1,3274,6
BMSB.PASS.Q17.A1,3274,11
BMSB.PASS.Q18.A1,3274,0
BMSB.PASS.Q1.A1,3275,
BMSB.PASS.Q2.A2,3275,
BMSB.PASS.Q3.A2,3275,
BMSB.PASS.Q10.A1,3275,7
BMSB.PASS.Q11.A1,3275,9
BMSB.PASS.Q12.A1,3275,0
BMSB.PASS.Q13.A1,3275,0
BMSB.PASS.Q14.A1,3275,19
BMSB.PASS.Q15.A1,3275,2
BMSB.PASS.Q16.A1,3275,3
BMSB.PASS.Q17.A1,3275,2
BMSB.PASS.Q18.A1,3275,0
BMSB.PASS.Q1.A1,3276,
BMSB.PASS.Q2.A2,3276,
BMSB.PASS.Q3.A2,3276,
BMSB.PASS.Q10.A1,3276,12
BMSB.PASS.Q11.A1,3276,3
BMSB.PASS.Q12.A1,3276,0
BMSB.PASS.Q13.A1,3276,0
BMSB.PASS.Q14.A1,3276,18
BMSB.PASS.Q15.A1,3276,10
BMSB.PASS.Q16.A1,3276,0
BMSB.PASS.Q17.A1,3276,6
BMSB.PASS.Q18.A1,3276,0
BMSB.PASS.Q1.A1,3277,
BMSB.PASS.Q2.A2,3277,
BMSB.PASS.Q3.A2,3277,
BMSB.PASS.Q10.A1,3277,7
BMSB.PASS.Q11.A1,3277,7
BMSB.PASS.Q12.A1,3277,0
BMSB.PASS.Q13.A1,3277,0
BMSB.PASS.Q14.A1,3277,8
BMSB.PASS.Q15.A1,3277,3
BMSB.PASS.Q16.A1,3277,8
BMSB.PASS.Q17.A1,3277,9
BMSB.PASS.Q18.A1,3277,0
BMSB.PASS.Q1.A1,3278,
BMSB.PASS.Q2.A2,3278,
BMSB.PASS.Q3.A2,3278,
BMSB.PASS.Q10.A1,3278,0
BMSB.PASS.Q11.A1,3278,1
BMSB.PASS.Q12.A1,3278,0
BMSB.PASS.Q13.A1,3278,0
BMSB.PASS.Q14.A1,3278,0
BMSB.PASS.Q15.A1,3278,0
BMSB.PASS.Q16.A1,3278,0
BMSB.PASS.Q17.A1,3278,0
BMSB.PASS.Q18.A1,3278,0
BMSB.PASS.Q1.A1,3279,
BMSB.PASS.Q2.A2,3279,
BMSB.PASS.Q3.A2,3279,
BMSB.PASS.Q10.A1,3279,6
BMSB.PASS.Q11.A1,3279,4
BMSB.PASS.Q12.A1,3279,0
BMSB.PASS.Q13.A1,3279,0
BMSB.PASS.Q14.A1,3279,0
BMSB.PASS.Q15.A1,3279,0
BMSB.PASS.Q16.A1,3279,0
BMSB.PASS.Q17.A1,3279,3
BMSB.PASS.Q18.A1,3279,0
BMSB.PASS.Q1.A1,3280,
BMSB.PASS.Q2.A2,3280,
BMSB.PASS.Q3.A2,3280,
BMSB.PASS.Q10.A1,3280,21
BMSB.PASS.Q11.A1,3280,15
BMSB.PASS.Q12.A1,3280,0
BMSB.PASS.Q13.A1,3280,0
BMSB.PASS.Q14.A1,3280,3
BMSB.PASS.Q15.A1,3280,0
BMSB.PASS.Q16.A1,3280,0
BMSB.PASS.Q17.A1,3280,4
BMSB.PASS.Q18.A1,3280,0
BMSB.PASS.Q1.A1,3281,
BMSB.PASS.Q2.A2,3281,
BMSB.PASS.Q3.A2,3281,
BMSB.PASS.Q10.A1,3281,13
BMSB.PASS.Q11.A1,3281,7
BMSB.PASS.Q12.A1,3281,0
BMSB.PASS.Q13.A1,3281,0
BMSB.PASS.Q14.A1,3281,12
BMSB.PASS.Q15.A1,3281,4
BMSB.PASS.Q16.A1,3281,0
BMSB.PASS.Q17.A1,3281,9
BMSB.PASS.Q18.A1,3281,1
BMSB.PASS.Q1.A1,3282,
BMSB.PASS.Q2.A2,3282,
BMSB.PASS.Q3.A2,3282,
BMSB.PASS.Q10.A1,3282,31
BMSB.PASS.Q11.A1,3282,16
BMSB.PASS.Q12.A1,3282,0
BMSB.PASS.Q13.A1,3282,0
BMSB.PASS.Q14.A1,3282,13
BMSB.PASS.Q15.A1,3282,7
BMSB.PASS.Q16.A1,3282,7
BMSB.PASS.Q17.A1,3282,8
BMSB.PASS.Q18.A1,3282,4
BMSB.PASS.Q1.A1,3185,
BMSB.PASS.Q2.A2,3185,
BMSB.PASS.Q3.A1,3185,
BMSB.PASS.Q4.A1,3185,43
BMSB.PASS.Q5.A1,3185,0
BMSB.PASS.Q6.A1,3185,0
BMSB.PASS.Q7.A1,3185,0
BMSB.PASS.Q8.A1,3185,5
BMSB.PASS.Q9.A1,3185,0
BMSB.PASS.Q1.A1,3172,
BMSB.PASS.Q2.A2,3172,
BMSB.PASS.Q3.A1,3172,
BMSB.PASS.Q4.A1,3172,3
BMSB.PASS.Q5.A1,3172,0
BMSB.PASS.Q6.A1,3172,0
BMSB.PASS.Q7.A1,3172,26
BMSB.PASS.Q8.A1,3172,10
BMSB.PASS.Q9.A1,3172,0
BMSB.PASS.Q1.A1,3271,
BMSB.PASS.Q2.A1,3271,
BMSB.PASS.Q3.A1,3271,
BMSB.PASS.Q4.A1,3271,23
BMSB.PASS.Q5.A1,3271,0
BMSB.PASS.Q6.A1,3271,0
BMSB.PASS.Q7.A1,3271,60
BMSB.PASS.Q8.A1,3271,20
BMSB.PASS.Q9.A1,3271,0
BMSB.PASS.Q1.A1,3216,
BMSB.PASS.Q2.A2,3216,
BMSB.PASS.Q3.A1,3216,
BMSB.PASS.Q4.A1,3216,9
BMSB.PASS.Q5.A1,3216,0
BMSB.PASS.Q6.A1,3216,0
BMSB.PASS.Q7.A1,3216,305
BMSB.PASS.Q8.A1,3216,19
BMSB.PASS.Q9.A1,3216,2
BMSB.ACT.Q1.A1,4334,"Siepe/bordura pomacee (Pyracantha, Crataegus, Cotoneaster)"
BMSB.ACT.Q3.A1,4334,
BMSB.ACT.Q4.A1,4334,2
BMSB.ACT.Q5.A1,4334,0
BMSB.ACT.Q6.A1,4334,0
BMSB.ACT.Q7.A1,4334,1
BMSB.ACT.Q8.A1,4334,3
BMSB.ACT.Q9.A1,4334,3
BMSB.ACT.Q1.A1,4335,"Siepe/bordura bacche (Cornus, Rhamnus frangula, Viburnum)"
BMSB.ACT.Q3.A1,4335,
BMSB.ACT.Q4.A1,4335,58
BMSB.ACT.Q5.A1,4335,0
BMSB.ACT.Q6.A1,4335,0
BMSB.ACT.Q7.A1,4335,5
BMSB.ACT.Q8.A1,4335,11
BMSB.ACT.Q9.A1,4335,5
