togo_id,timestamp_assignment,timestamp_end,timestamp_completed,task_id,gid
698,2020-05-11 00:00:00.000,2020-05-16 23:59:59.000,2020-05-15 17:05:27.413,3,93
7807,2021-05-03 00:00:00.000,2021-05-09 23:59:59.000,2021-05-04 00:00:00.000,6,361
2619,2020-08-10 00:00:00.000,2020-08-16 23:59:59.000,2020-08-16 19:27:49.488,3,127
8022,2021-05-10 00:00:00.000,2021-05-16 23:59:59.000,2021-05-14 00:00:00.000,6,479
8283,2021-05-21 10:50:05.000,2021-05-21 10:50:05.000,2021-05-21 10:50:05.000,7,461
8456,2021-05-25 13:44:10.000,2021-05-25 13:44:10.000,2021-05-25 13:44:10.000,7,399
8531,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-04 00:00:00.000,6,404
2966,2020-08-24 00:00:00.000,2020-08-30 23:59:59.000,,3,176
122,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-23 13:33:05.425,2,24
123,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-23 15:06:06.311,2,25
124,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-23 16:09:56.974,2,26
126,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-23 17:25:55.642,2,28
132,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-23 18:02:32.178,2,34
163,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-27 10:31:01.112,2,65
166,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-27 13:51:10.639,2,68
165,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-27 15:48:18.442,2,67
182,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-27 16:48:12.013,2,84
176,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-28 10:04:22.709,2,78
171,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-28 11:36:04.800,2,73
184,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-28 12:08:25.643,2,86
181,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 10:02:59.590,2,83
186,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 15:19:17.740,2,88
131,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-30 08:40:56.864,2,33
135,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-30 09:54:18.521,2,37
189,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-30 11:16:47.614,2,91
168,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-30 15:15:23.833,2,70
134,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-30 16:22:16.015,2,36
169,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-30 17:00:27.761,2,71
179,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-05-02 17:15:02.214,2,81
188,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-05-03 11:17:38.310,2,90
187,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-05-04 09:31:19.608,2,89
140,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-05-06 11:47:45.189,2,42
170,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-05-06 11:56:38.656,2,72
3944,2020-10-12 00:00:00.000,2020-10-18 23:59:59.000,2020-10-15 12:00:47.619,3,69
7757,2021-05-03 00:00:00.000,2021-05-09 23:59:59.000,2021-05-04 00:00:00.000,6,252
7992,2021-05-10 00:00:00.000,2021-05-16 23:59:59.000,2021-05-14 00:00:00.000,6,454
8168,2021-05-17 00:00:00.000,2021-05-23 23:59:59.000,2021-05-19 00:00:00.000,6,359
8457,2021-05-27 12:21:35.000,2021-05-27 12:21:35.000,2021-05-27 12:21:35.000,7,461
8562,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,,6,469
8566,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-05-31 00:00:00.000,6,467
8533,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-05-31 00:00:00.000,6,427
8549,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-05-31 00:00:00.000,6,431
8576,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-01 00:00:00.000,6,461
8550,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-01 00:00:00.000,6,432
8564,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-01 00:00:00.000,6,450
8557,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-02 00:00:00.000,6,490
8545,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-02 00:00:00.000,6,428
8546,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-02 00:00:00.000,6,429
8548,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-02 00:00:00.000,6,424
8544,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-02 00:00:00.000,6,425
8569,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-02 00:00:00.000,6,460
8552,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-05-31 00:00:00.000,6,437
8553,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-01 00:00:00.000,6,439
8541,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-05-31 00:00:00.000,6,418
8540,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-05-31 00:00:00.000,6,417
8536,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-03 00:00:00.000,6,413
8542,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-03 00:00:00.000,6,410
8575,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-03 00:00:00.000,6,472
8577,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-04 00:00:00.000,6,478
8555,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-04 00:00:00.000,6,479
8560,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-04 00:00:00.000,6,481
8556,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-04 00:00:00.000,6,482
8559,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-04 00:00:00.000,6,483
8558,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-04 00:00:00.000,6,351
8561,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-04 00:00:00.000,6,476
8567,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-04 00:00:00.000,6,464
8568,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-04 00:00:00.000,6,465
8563,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-04 00:00:00.000,6,475
8570,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-04 00:00:00.000,6,462
8574,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-04 00:00:00.000,6,458
8572,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-04 00:00:00.000,6,473
8573,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-04 00:00:00.000,6,470
8571,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-04 00:00:00.000,6,459
8534,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-04 00:00:00.000,6,411
191,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-05-03 11:51:31.936,2,93
8538,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-05 00:00:00.000,6,415
8537,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-05 00:00:00.000,6,414
8539,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-05 00:00:00.000,6,416
8554,2021-05-31 00:00:00.000,2021-06-06 23:59:59.000,2021-06-04 00:00:00.000,6,457
594,2020-05-11 00:00:00.000,2020-05-16 23:59:59.000,2020-05-15 17:44:20.996,3,79
7764,2021-05-03 00:00:00.000,2021-05-09 23:59:59.000,2021-05-04 00:00:00.000,6,261
7943,2021-05-10 00:00:00.000,2021-05-16 23:59:59.000,2021-05-14 00:00:00.000,6,256
8284,2021-05-21 12:26:11.000,2021-05-21 12:26:11.000,2021-05-21 12:26:11.000,7,350
8458,2021-05-27 13:48:13.000,2021-05-27 13:48:13.000,2021-05-27 13:48:13.000,7,402
261,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 14:44:04.162,2,163
248,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 12:10:11.627,2,150
245,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-23 18:21:37.874,2,147
210,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-24 07:54:31.905,2,112
209,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-24 08:24:41.664,2,111
212,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-24 09:06:59.022,2,114
213,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-24 09:23:06.042,2,115
247,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-24 09:11:19.102,2,149
195,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-27 11:36:11.278,2,97
217,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-27 12:02:00.014,2,119
202,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-28 19:51:27.000,2,104
268,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 09:26:22.256,2,170
272,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 10:36:56.060,2,174
273,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 11:43:29.152,2,175
262,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 11:45:23.968,2,164
259,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 16:55:59.592,2,161
270,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 17:01:33.886,2,172
269,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 18:29:26.354,2,171
193,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-30 16:04:34.069,2,95
257,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-30 16:26:28.972,2,159
250,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-30 16:38:08.028,2,152
255,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-05-02 09:27:10.810,2,157
254,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-05-02 11:19:09.325,2,156
253,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-05-02 12:49:41.990,2,155
192,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-05-02 13:34:46.699,2,94
203,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-05-04 12:07:43.000,2,105
208,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-05-15 08:56:03.129,2,110
226,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-05-15 12:11:49.895,2,128
205,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-05-15 14:43:31.488,2,107
224,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-05-15 15:41:39.585,2,126
588,2020-05-11 00:00:00.000,2020-05-16 23:59:59.000,2020-05-15 20:11:02.771,3,70
3964,2020-10-12 00:00:00.000,2020-10-18 23:59:59.000,2020-10-15 14:20:56.002,3,92
242,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-22 12:44:22.081,2,144
312,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-22 12:55:02.549,2,214
313,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-22 13:15:24.466,2,215
295,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-22 19:10:23.311,2,197
314,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-23 09:06:00.018,2,216
128,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-23 09:32:32.679,2,30
315,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-23 10:01:41.317,2,217
317,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-23 10:37:15.998,2,219
318,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-23 10:53:50.372,2,220
319,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-23 11:00:26.505,2,221
129,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-23 11:46:09.926,2,31
320,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-23 11:09:45.604,2,222
125,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-23 15:44:32.829,2,27
127,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-23 17:45:27.548,2,29
243,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-23 11:55:01.314,2,145
244,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-23 14:32:41.767,2,146
211,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-24 08:45:05.146,2,113
215,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-24 10:11:07.379,2,117
246,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-24 08:39:02.045,2,148
316,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-24 11:35:08.630,2,218
130,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-24 18:02:30.110,2,32
293,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-27 14:46:21.526,2,195
164,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-27 15:27:53.930,2,66
289,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-27 15:36:37.859,2,191
296,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-27 15:59:14.729,2,198
297,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-27 17:15:30.583,2,199
267,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-27 17:34:48.477,2,169
301,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-27 18:19:17.469,2,203
288,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-28 08:26:50.350,2,190
304,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-28 09:33:54.967,2,206
286,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-28 09:56:38.914,2,188
162,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-28 09:13:05.291,2,64
305,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-28 10:13:40.966,2,207
177,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-28 10:26:54.939,2,79
287,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-28 11:41:37.553,2,189
190,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-28 11:52:00.140,2,92
290,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-28 12:30:24.447,2,192
300,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-28 12:38:01.070,2,202
308,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-28 13:17:18.344,2,210
167,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-28 14:13:35.661,2,69
285,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-28 19:46:19.000,2,187
292,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 06:15:10.000,2,194
310,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 06:46:45.000,2,212
282,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 11:15:09.000,2,184
294,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 12:48:33.685,2,196
298,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 14:47:05.284,2,200
307,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 16:50:59.729,2,209
303,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-30 11:57:45.959,2,205
322,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-30 12:00:00.000,3,24
323,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-30 12:00:00.000,3,25
324,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-30 12:00:00.000,3,26
325,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-30 12:00:00.000,3,27
328,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-30 12:00:00.000,3,30
327,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-30 12:00:00.000,3,29
329,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-30 12:00:00.000,3,31
330,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-30 12:00:00.000,3,32
311,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-05-12 17:07:40.854,2,213
332,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,64
333,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,65
334,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,66
335,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,67
336,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,68
337,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,69
338,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,73
339,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,78
340,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,79
341,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,84
342,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,86
343,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,92
344,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,97
345,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,111
346,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,112
347,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,113
348,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,114
349,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,115
350,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,117
351,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,119
358,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,169
359,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,188
360,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,189
361,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,190
362,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,191
363,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,192
364,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,195
365,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,197
366,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,198
367,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,199
368,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,202
369,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,203
370,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,206
371,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,207
372,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,,3,210
283,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-28 19:34:56.000,2,185
284,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-28 19:44:06.000,2,186
291,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-28 19:49:23.000,2,193
204,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-28 19:54:55.000,2,106
299,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 09:31:49.971,2,201
214,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 11:02:32.202,2,116
274,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 12:22:30.146,2,176
353,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-29 11:04:56.107,3,145
354,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-29 10:16:58.170,3,146
302,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-30 12:10:57.044,2,204
275,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 13:59:58.500,2,177
276,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 14:50:27.824,2,178
185,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 15:43:37.766,2,87
260,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 16:18:07.212,2,162
271,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-29 17:37:36.784,2,173
352,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-29 17:01:35.497,3,144
355,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-29 17:56:08.255,3,147
133,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-30 09:26:54.370,2,35
258,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-30 11:01:58.565,2,160
136,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-30 15:06:31.776,2,38
382,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-30 15:11:00.220,3,185
357,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-30 14:24:24.889,3,149
356,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-30 14:57:01.293,3,148
175,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-30 16:39:26.565,2,77
256,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-30 17:10:06.993,2,158
252,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-30 17:39:56.867,2,154
249,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-30 15:40:25.477,2,151
251,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-04-30 17:07:33.896,2,153
180,2020-04-16 08:00:00.000,2020-06-30 23:59:59.000,2020-05-02 16:47:51.469,2,82
384,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-07 16:21:01.834,3,25
373,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-30 12:00:00.000,3,214
374,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-30 12:00:00.000,3,215
375,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-30 12:00:00.000,3,216
376,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-30 12:00:00.000,3,217
378,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-30 12:00:00.000,3,219
379,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-30 12:00:00.000,3,220
380,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-30 12:00:00.000,3,221
381,2020-04-27 00:00:00.000,2020-05-02 23:59:59.000,2020-04-30 12:00:00.000,3,222
599,2020-05-11 00:00:00.000,2020-05-16 23:59:59.000,2020-05-16 14:47:01.929,3,84
389,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,,3,30
390,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,,3,31
405,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,,3,71
427,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-04 09:41:04.590,3,114
424,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-04 10:29:00.526,3,111
426,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-04 10:37:13.798,3,113
474,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-04 14:58:11.470,3,195
472,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-04 15:06:02.195,3,193
466,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-04 15:09:53.352,3,187
442,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-04 15:42:32.447,3,154
473,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-04 16:21:23.226,3,194
402,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-04 17:23:20.841,3,68
468,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-05 07:54:45.942,3,189
470,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-04 15:24:35.419,3,191
431,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-05 09:10:17.057,3,119
480,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-05 10:45:15.694,3,201
479,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-05 11:35:13.822,3,200
471,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-05 12:15:24.343,3,192
451,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-05 14:55:15.313,3,163
452,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-05 14:56:41.309,3,164
457,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-05 16:26:25.269,3,173
455,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-05 16:27:33.911,3,171
434,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-05 16:29:22.119,3,146
477,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-06 09:41:11.364,3,198
401,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-06 10:41:51.252,3,67
400,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-06 10:58:13.532,3,66
412,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-06 12:14:18.093,3,83
441,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-06 12:31:01.984,3,153
440,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-06 11:04:50.345,3,152
432,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-06 18:27:09.045,3,144
464,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-07 06:34:24.622,3,185
465,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-07 06:35:13.245,3,186
403,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-07 07:52:47.780,3,69
408,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-07 09:21:30.972,3,78
409,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-07 09:22:14.342,3,79
420,2020-05-04 00:00:00.000,2020-05-09 23:59:59.000,2020-05-07 10:18:15.358,3,95
